orderId,customerId,dishName,restaurantName,quantity,price,paymentMethod,orderFrequency,lastOrderDate,loyaltyPoints,churned,rating,ratingDate,deliveryStatus,city,orderDate,signupDate
O6048,C2048,Sandwich,Subway,5,470.59,Cash,40,2024-09-17,154,Active,,2025-04-21,Cancelled,Peshawar,2025-02-05,2025-06-13
O7800,C3800,Pizza,Subway,3,273.2,Cash,47,2024-10-01,199,Active,5.0,2024-11-02,Delayed,Multan,2025-02-05,2023-08-23
O8483,C4483,Burger,McDonald's,2,1128.98,Wallet,16,2024-09-21,297,Inactive,,2024-12-26,Cancelled,Peshawar,2025-02-05,2024-06-29
O9324,C5324,Pasta,Pizza Hut,1,1241.06,Cash,31,2024-09-23,316,Active,3.0,2025-03-31,Delivered,Karachi,2025-02-05,2025-01-12
O7720,C3720,Pasta,McDonald's,4,570.01,Cash,45,2025-02-15,373,Inactive,4.0,2024-11-03,Delayed,Islamabad,2025-02-05,2024-04-30
O7100,C3100,Burger,Pizza Hut,3,490.31,Card,22,2025-03-21,465,Active,1.0,2025-06-01,Delivered,Karachi,2025-02-05,2024-04-16
O6028,C2028,Pizza,Pizza Hut,3,614.43,Cash,10,2024-10-01,192,Active,,2024-11-12,Cancelled,Multan,2025-02-05,2024-07-20
O8612,C4612,Pasta,Pizza Hut,5,1341.78,Card,1,2025-03-18,353,Active,1.0,2025-05-22,Delayed,Islamabad,2025-02-06,2024-07-24
O5013,C1013,Fries,Subway,5,106.19,Wallet,24,2025-06-23,287,Inactive,3.0,2024-12-02,Delayed,Lahore,2025-02-06,2024-05-06
O10790,C6790,Pasta,Pizza Hut,1,117.91,Wallet,48,2025-08-03,140,Active,2.0,2024-12-23,Delivered,Peshawar,2025-02-06,2025-08-17
O8825,C4825,Pizza,Pizza Hut,5,1121.81,Wallet,47,2024-10-16,107,Active,2.0,2025-08-21,Delivered,Lahore,2025-02-06,2024-04-05
O10232,C6232,Fries,Subway,5,226.61,Cash,22,2025-07-24,461,Inactive,,2025-08-08,Cancelled,Islamabad,2025-02-06,2025-02-25
O8119,C4119,Sandwich,KFC,4,1470.78,Cash,12,2025-07-14,391,Active,4.0,2025-06-25,Delayed,Peshawar,2025-02-06,2024-11-22
O6058,C2058,Fries,Subway,3,314.94,Card,41,2025-08-14,201,Active,5.0,2025-08-18,Delayed,Lahore,2025-02-06,2023-08-25
O7895,C3895,Fries,Subway,2,504.24,Cash,35,2025-04-15,56,Active,5.0,2025-02-27,Delivered,Islamabad,2025-02-06,2024-07-22
O8788,C4788,Pizza,McDonald's,5,804.98,Cash,38,2024-12-07,52,Active,,2024-11-12,Cancelled,Islamabad,2025-02-06,2025-07-21
O5422,C1422,Pasta,Pizza Hut,1,106.31,Wallet,45,2025-05-08,260,Active,3.0,2025-02-18,Delivered,Karachi,2025-02-06,2024-05-02
O6678,C2678,Pasta,Pizza Hut,5,108.81,Cash,42,2025-06-06,450,Inactive,2.0,2025-02-20,Delayed,Peshawar,2025-02-06,2023-09-18
O5391,C1391,Pizza,Subway,2,595.08,Card,1,2024-11-06,213,Active,1.0,2025-08-10,Delayed,Karachi,2025-02-07,2025-02-24
O10122,C6122,Pizza,Subway,3,1350.37,Wallet,25,2024-10-31,306,Active,1.0,2025-02-09,Delayed,Multan,2025-02-07,2024-04-07
O10820,C6820,Pasta,Subway,4,1491.06,Wallet,49,2024-10-08,171,Inactive,3.0,2025-07-31,Delayed,Karachi,2025-02-07,2023-11-11
O10255,C6255,Fries,Pizza Hut,3,418.88,Card,50,2025-01-07,362,Active,,2024-10-28,Cancelled,Lahore,2025-02-07,2024-02-22
O10123,C6123,Burger,McDonald's,2,700.98,Card,26,2024-11-10,333,Inactive,,2025-03-22,Cancelled,Peshawar,2025-02-07,2024-01-27
O7606,C3606,Pizza,Pizza Hut,1,709.42,Card,35,2024-08-22,268,Active,,2025-01-19,Cancelled,Multan,2025-02-07,2024-02-05
O6611,C2611,Sandwich,Subway,3,929.74,Card,44,2024-12-06,17,Active,2.0,2025-06-07,Delayed,Multan,2025-02-07,2025-06-05
O8983,C4983,Pasta,Pizza Hut,2,310.65,Wallet,39,2024-12-05,488,Active,4.0,2024-11-03,Delivered,Multan,2025-02-07,2023-12-14
O9832,C5832,Pizza,McDonald's,4,1283.34,Wallet,46,2025-02-14,291,Inactive,3.0,2025-04-05,Delayed,Lahore,2025-02-07,2024-07-25
O8351,C4351,Sandwich,Burger King,3,544.26,Card,26,2025-01-18,317,Inactive,3.0,2025-06-01,Delayed,Lahore,2025-02-07,2024-09-27
O9710,C5710,Pizza,Burger King,4,200.63,Wallet,34,2025-01-23,24,Inactive,,2024-12-24,Cancelled,Peshawar,2025-02-08,2023-11-27
O8063,C4063,Sandwich,McDonald's,3,365.26,Cash,28,2025-04-18,314,Active,,2025-08-08,Cancelled,Karachi,2025-02-08,2024-10-07
O8206,C4206,Burger,KFC,3,1113.44,Wallet,2,2024-09-04,497,Inactive,3.0,2024-11-26,Delayed,Multan,2025-02-08,2025-06-03
O5020,C1020,Fries,Pizza Hut,5,1305.22,Cash,5,2024-12-11,52,Inactive,2.0,2024-09-09,Delivered,Multan,2025-02-08,2025-04-18
O9321,C5321,Pizza,KFC,4,505.65,Wallet,26,2025-06-10,382,Inactive,2.0,2025-06-10,Delayed,Islamabad,2025-02-08,2025-06-25
O5025,C1025,Sandwich,Burger King,3,545.13,Wallet,13,2024-08-23,200,Active,3.0,2025-07-25,Delayed,Karachi,2025-02-08,2025-05-12
O5327,C1327,Pizza,Subway,2,436.21,Cash,17,2025-05-01,341,Inactive,,2025-05-22,Cancelled,Multan,2025-02-08,2023-11-17
O6192,C2192,Burger,KFC,3,458.06,Cash,21,2024-09-23,333,Active,2.0,2025-06-17,Delayed,Islamabad,2025-02-08,2023-11-26
O7281,C3281,Burger,Pizza Hut,4,369.86,Wallet,44,2025-06-14,460,Inactive,,2024-12-28,Cancelled,Multan,2025-02-08,2024-05-05
O10444,C6444,Pizza,KFC,2,180.48,Cash,21,2024-09-13,449,Active,3.0,2025-07-25,Delivered,Multan,2025-02-09,2025-02-04
O8381,C4381,Sandwich,McDonald's,5,1315.38,Cash,6,2025-08-08,18,Active,4.0,2024-12-06,Delivered,Peshawar,2025-02-09,2024-05-05
O9019,C5019,Fries,Subway,5,1038.74,Wallet,48,2024-08-21,317,Inactive,4.0,2025-03-17,Delayed,Islamabad,2025-02-09,2024-12-28
O6188,C2188,Burger,Burger King,5,832.38,Cash,39,2024-09-03,358,Inactive,,2024-10-11,Cancelled,Lahore,2025-02-09,2025-08-08
O5575,C1575,Pasta,Pizza Hut,5,1333.97,Card,48,2024-12-11,333,Active,,2025-07-28,Cancelled,Lahore,2025-02-09,2024-01-26
O6272,C2272,Sandwich,KFC,4,117.39,Wallet,18,2025-07-11,32,Active,3.0,2025-01-21,Delivered,Karachi,2025-02-10,2024-05-16
O7491,C3491,Pasta,KFC,4,478.36,Card,9,2025-07-09,125,Inactive,,2025-05-22,Cancelled,Lahore,2025-02-10,2024-06-06
O10635,C6635,Burger,Subway,4,392.08,Wallet,2,2024-12-20,4,Inactive,,2025-03-30,Cancelled,Karachi,2025-02-10,2023-12-26
O5302,C1302,Sandwich,Burger King,3,583.37,Cash,20,2024-08-28,432,Inactive,4.0,2024-12-24,Delivered,Lahore,2025-02-10,2024-12-21
O9276,C5276,Pasta,KFC,4,728.58,Cash,6,2024-10-21,72,Inactive,2.0,2025-04-22,Delayed,Multan,2025-02-10,2025-04-10
O10485,C6485,Pasta,Subway,2,619.07,Card,39,2024-12-12,45,Inactive,,2025-05-17,Cancelled,Islamabad,2025-02-10,2025-01-29
O10612,C6612,Pasta,McDonald's,5,416.08,Wallet,29,2024-09-18,352,Active,1.0,2024-09-06,Delayed,Islamabad,2025-02-10,2023-08-29
O10690,C6690,Pasta,KFC,2,782.74,Card,13,2025-04-05,0,Inactive,5.0,2024-10-28,Delivered,Peshawar,2025-02-10,2025-06-13
O10912,C6912,Pasta,Subway,3,528.32,Cash,46,2025-02-22,248,Active,2.0,2025-02-09,Delayed,Karachi,2025-02-10,2024-08-16
O5685,C1685,Sandwich,Burger King,4,1033.28,Cash,18,2024-08-30,137,Inactive,5.0,2025-04-10,Delivered,Peshawar,2025-02-10,2025-06-21
O7080,C3080,Fries,KFC,2,322.14,Cash,10,2025-06-06,41,Inactive,2.0,2025-07-08,Delivered,Peshawar,2025-02-10,2024-10-30
O8137,C4137,Pasta,Burger King,3,1445.39,Card,11,2024-09-07,282,Inactive,4.0,2024-09-01,Delayed,Islamabad,2025-02-10,2025-04-13
O9995,C5995,Burger,Subway,4,404.78,Cash,38,2024-11-19,30,Active,,2024-08-29,Cancelled,Peshawar,2025-02-11,2025-01-17
O9027,C5027,Burger,Pizza Hut,2,1314.7,Wallet,11,2024-11-02,28,Active,,2024-09-01,Cancelled,Peshawar,2025-02-11,2024-01-21
O7539,C3539,Fries,Subway,3,725.42,Cash,7,2024-09-13,326,Inactive,1.0,2025-03-13,Delivered,Karachi,2025-02-11,2024-11-21
O8844,C4844,Sandwich,Pizza Hut,3,713.67,Cash,13,2025-07-30,67,Inactive,5.0,2025-06-03,Delivered,Islamabad,2025-02-11,2024-08-28
O6937,C2937,Pizza,McDonald's,3,662.96,Cash,46,2025-06-20,348,Active,3.0,2025-05-08,Delivered,Lahore,2025-02-11,2025-05-12
O5280,C1280,Pasta,Subway,3,1047.33,Cash,34,2025-01-05,295,Active,2.0,2025-01-04,Delayed,Peshawar,2025-02-12,2024-07-08
O8161,C4161,Pizza,Subway,4,702.81,Wallet,39,2024-12-13,361,Inactive,4.0,2024-10-31,Delayed,Peshawar,2025-02-12,2024-11-02
O10286,C6286,Pasta,Subway,5,458.62,Wallet,19,2024-09-19,339,Active,2.0,2024-09-11,Delayed,Multan,2025-02-13,2025-08-14
O10904,C6904,Sandwich,KFC,4,330.26,Cash,12,2025-08-12,365,Inactive,2.0,2024-10-30,Delayed,Karachi,2025-02-13,2023-10-20
O9450,C5450,Pizza,KFC,2,666.83,Wallet,7,2024-11-08,13,Active,5.0,2024-10-23,Delivered,Lahore,2025-02-13,2024-08-23
O8955,C4955,Pasta,Subway,3,466.82,Card,36,2024-09-21,498,Active,,2024-08-24,Cancelled,Islamabad,2025-02-13,2024-07-05
O5739,C1739,Burger,McDonald's,3,878.13,Card,47,2025-08-12,262,Active,3.0,2025-02-07,Delivered,Lahore,2025-02-13,2024-08-31
O5512,C1512,Fries,Burger King,5,633.77,Cash,47,2025-06-15,11,Active,3.0,2025-07-26,Delayed,Karachi,2025-02-14,2024-01-15
O9446,C5446,Pasta,Burger King,1,643.3,Card,43,2025-01-24,239,Inactive,1.0,2025-02-08,Delayed,Islamabad,2025-02-14,2025-05-27
O9849,C5849,Burger,Subway,5,106.74,Wallet,10,2024-09-22,135,Active,,2025-06-24,Cancelled,Peshawar,2025-02-14,2024-06-02
O7917,C3917,Pizza,Subway,4,1393.95,Cash,29,2025-08-07,204,Active,,2025-03-08,Cancelled,Islamabad,2025-02-14,2023-10-17
O8485,C4485,Pasta,Pizza Hut,3,615.22,Card,17,2025-03-21,314,Inactive,5.0,2024-11-28,Delayed,Karachi,2025-02-14,2024-04-06
O7214,C3214,Sandwich,McDonald's,1,591.27,Cash,2,2025-01-29,119,Active,1.0,2024-10-15,Delayed,Karachi,2025-02-14,2023-11-19
O5513,C1513,Burger,McDonald's,2,1464.7,Wallet,44,2025-07-12,242,Active,,2025-07-06,Cancelled,Karachi,2025-02-14,2025-01-14
O5151,C1151,Burger,McDonald's,5,1248.22,Card,16,2025-01-05,384,Active,2.0,2025-07-17,Delayed,Peshawar,2025-02-14,2024-09-08
O8335,C4335,Burger,Burger King,2,1198.82,Wallet,6,2025-02-24,227,Inactive,5.0,2024-08-30,Delivered,Multan,2025-02-14,2024-12-06
O10241,C6241,Pizza,KFC,4,1207.33,Card,3,2024-11-17,469,Active,4.0,2024-11-10,Delivered,Multan,2025-02-14,2025-01-28
O6097,C2097,Sandwich,Pizza Hut,1,162.9,Wallet,31,2024-10-31,373,Inactive,2.0,2025-04-26,Delayed,Islamabad,2025-02-14,2024-07-30
O7144,C3144,Sandwich,Burger King,5,1048.51,Wallet,48,2024-12-30,358,Inactive,,2025-02-01,Cancelled,Karachi,2025-02-15,2024-06-22
O10146,C6146,Pizza,KFC,4,527.22,Wallet,45,2024-12-05,397,Active,1.0,2025-06-15,Delayed,Peshawar,2025-02-15,2024-04-23
O8551,C4551,Burger,Burger King,3,1083.48,Card,46,2025-01-04,73,Inactive,5.0,2025-06-01,Delayed,Karachi,2025-02-15,2024-09-12
O8544,C4544,Fries,Burger King,5,328.74,Wallet,1,2025-03-10,462,Active,3.0,2025-05-24,Delivered,Islamabad,2025-02-15,2024-09-19
O9717,C5717,Pasta,Subway,5,675.59,Wallet,15,2025-02-09,240,Active,,2025-04-05,Cancelled,Lahore,2025-02-15,2025-04-25
O7517,C3517,Burger,Subway,1,1407.83,Card,42,2025-02-22,198,Inactive,1.0,2025-06-16,Delayed,Islamabad,2025-02-15,2025-07-20
O10174,C6174,Sandwich,Burger King,5,1272.61,Wallet,15,2025-02-28,379,Active,3.0,2025-07-09,Delivered,Karachi,2025-02-16,2023-12-06
O10013,C6013,Burger,Pizza Hut,5,1441.55,Cash,10,2024-09-07,27,Inactive,1.0,2024-10-29,Delivered,Multan,2025-02-16,2024-03-08
O10541,C6541,Pasta,McDonald's,2,134.72,Card,39,2025-02-19,467,Inactive,2.0,2024-09-07,Delivered,Multan,2025-02-16,2024-03-16
O6791,C2791,Fries,Pizza Hut,4,1188.02,Cash,1,2025-04-28,266,Active,,2025-01-07,Cancelled,Peshawar,2025-02-16,2023-12-26
O9657,C5657,Pasta,Pizza Hut,4,1177.08,Card,19,2025-01-15,267,Inactive,5.0,2025-01-13,Delayed,Multan,2025-02-16,2024-04-23
O9952,C5952,Burger,KFC,3,1318.6,Wallet,46,2025-02-03,71,Inactive,,2025-05-07,Cancelled,Multan,2025-02-16,2025-02-11
O9618,C5618,Fries,KFC,4,1341.26,Card,4,2025-02-09,57,Inactive,,2025-01-17,Cancelled,Multan,2025-02-16,2023-09-12
O6843,C2843,Fries,Pizza Hut,1,1395.47,Cash,13,2025-05-17,321,Inactive,3.0,2025-06-22,Delayed,Multan,2025-02-16,2025-01-29
O7687,C3687,Sandwich,McDonald's,3,261.82,Wallet,9,2024-12-07,59,Active,,2025-08-17,Cancelled,Karachi,2025-02-16,2024-01-14
O10042,C6042,Burger,Burger King,3,525.28,Wallet,26,2024-09-03,88,Inactive,3.0,2024-11-27,Delivered,Karachi,2025-02-16,2024-01-05
O5361,C1361,Pizza,Subway,3,979.89,Cash,47,2025-06-14,473,Active,2.0,2025-04-29,Delivered,Islamabad,2025-02-16,2024-03-07
O7627,C3627,Pizza,Burger King,1,969.91,Cash,24,2024-10-13,338,Active,,2025-05-16,Cancelled,Islamabad,2025-02-16,2024-06-27
O10967,C6967,Fries,Pizza Hut,5,1267.38,Wallet,46,2024-09-21,80,Inactive,,2025-08-20,Cancelled,Lahore,2025-02-16,2025-04-21
O9386,C5386,Pasta,McDonald's,5,1258.7,Cash,42,2024-11-09,198,Inactive,4.0,2024-10-19,Delivered,Multan,2025-02-16,2025-08-03
O5352,C1352,Pizza,McDonald's,4,927.75,Cash,22,2025-02-12,153,Inactive,3.0,2025-08-02,Delivered,Multan,2025-02-16,2024-09-03
O10898,C6898,Pizza,Subway,5,842.5,Cash,17,2025-08-03,442,Inactive,,2024-10-04,Cancelled,Peshawar,2025-02-16,2024-05-07
O7828,C3828,Sandwich,Pizza Hut,2,1353.36,Card,10,2025-01-27,12,Inactive,,2025-05-29,Cancelled,Peshawar,2025-02-17,2024-06-18
O7017,C3017,Burger,McDonald's,5,482.39,Wallet,6,2024-12-06,283,Inactive,,2024-12-11,Cancelled,Multan,2025-02-17,2023-11-09
O9567,C5567,Sandwich,KFC,1,117.16,Wallet,23,2024-12-24,359,Active,4.0,2024-10-14,Delayed,Peshawar,2025-02-17,2024-08-01
O9587,C5587,Pasta,Burger King,4,502.33,Cash,28,2025-04-23,303,Active,1.0,2024-09-16,Delayed,Multan,2025-02-17,2024-12-08
O7257,C3257,Pizza,Burger King,1,716.19,Cash,13,2024-11-03,22,Inactive,1.0,2024-10-04,Delivered,Multan,2025-02-17,2025-07-14
O8471,C4471,Burger,McDonald's,5,1002.19,Cash,43,2024-10-28,332,Inactive,,2024-09-14,Cancelled,Islamabad,2025-02-17,2024-04-13
O5844,C1844,Pizza,Subway,5,505.2,Card,12,2025-01-26,158,Active,5.0,2024-12-01,Delivered,Multan,2025-02-17,2024-04-09
O7919,C3919,Burger,Burger King,3,1139.16,Card,41,2024-11-07,361,Active,,2024-08-28,Cancelled,Peshawar,2025-02-18,2024-05-29
O10375,C6375,Pizza,Subway,1,206.17,Cash,2,2025-03-18,98,Inactive,,2025-07-25,Cancelled,Islamabad,2025-02-18,2025-03-28
O7094,C3094,Pizza,Subway,2,351.58,Wallet,17,2025-06-06,198,Inactive,1.0,2024-12-06,Delivered,Lahore,2025-02-18,2025-07-27
O5903,C1903,Pasta,Subway,5,393.59,Card,17,2024-09-27,148,Inactive,1.0,2025-05-27,Delayed,Lahore,2025-02-18,2024-10-09
O10901,C6901,Sandwich,McDonald's,2,864.21,Cash,30,2025-04-25,415,Active,3.0,2025-08-21,Delivered,Multan,2025-02-18,2024-05-22
O6071,C2071,Fries,Pizza Hut,3,785.18,Card,21,2025-04-19,276,Active,,2025-05-09,Cancelled,Karachi,2025-02-18,2023-12-13
O8050,C4050,Burger,Burger King,4,476.1,Wallet,27,2024-11-18,412,Active,1.0,2025-07-14,Delayed,Peshawar,2025-02-18,2024-04-25
O5502,C1502,Burger,Subway,2,1413.35,Cash,44,2024-10-17,419,Active,4.0,2025-07-16,Delayed,Karachi,2025-02-18,2024-07-02
O5046,C1046,Fries,Pizza Hut,2,595.7,Card,8,2025-05-28,281,Inactive,,2024-10-18,Cancelled,Peshawar,2025-02-19,2025-04-21
O5945,C1945,Burger,KFC,3,432.47,Cash,48,2024-08-30,129,Inactive,2.0,2024-10-13,Delivered,Islamabad,2025-02-19,2024-05-16
O7232,C3232,Pizza,Pizza Hut,3,1441.61,Cash,12,2024-10-13,159,Active,2.0,2024-12-18,Delivered,Islamabad,2025-02-19,2024-11-15
O7276,C3276,Pizza,KFC,3,953.46,Cash,46,2024-11-27,461,Active,3.0,2025-04-24,Delivered,Islamabad,2025-02-19,2024-02-09
O8507,C4507,Sandwich,Burger King,2,567.61,Card,25,2024-09-20,128,Inactive,,2025-04-03,Cancelled,Lahore,2025-02-20,2024-04-06
O6663,C2663,Burger,Pizza Hut,1,1063.64,Cash,3,2024-12-04,276,Active,4.0,2025-02-08,Delivered,Islamabad,2025-02-20,2025-04-09
O10406,C6406,Fries,Subway,3,744.77,Card,42,2024-09-26,315,Inactive,5.0,2025-05-16,Delivered,Multan,2025-02-20,2023-10-13
O6941,C2941,Pizza,McDonald's,1,1498.39,Card,40,2024-11-04,416,Active,1.0,2025-06-22,Delayed,Islamabad,2025-02-20,2025-05-31
O6648,C2648,Fries,Pizza Hut,4,965.06,Cash,33,2024-11-02,115,Active,,2024-08-31,Cancelled,Lahore,2025-02-20,2024-06-12
O7970,C3970,Sandwich,Subway,4,895.8,Wallet,31,2025-07-14,58,Inactive,2.0,2024-12-07,Delayed,Karachi,2025-02-20,2025-04-19
O7909,C3909,Sandwich,Burger King,4,169.66,Card,11,2024-09-28,498,Active,,2024-11-03,Cancelled,Islamabad,2025-02-20,2023-11-09
O8073,C4073,Sandwich,Burger King,1,886.94,Wallet,4,2024-11-12,212,Inactive,,2025-03-04,Cancelled,Islamabad,2025-02-20,2024-06-04
O10163,C6163,Sandwich,Pizza Hut,5,830.17,Wallet,33,2025-03-28,405,Active,1.0,2025-06-02,Delayed,Peshawar,2025-02-20,2024-05-02
O7618,C3618,Pizza,KFC,4,532.18,Card,38,2024-09-16,296,Active,1.0,2025-07-13,Delayed,Lahore,2025-02-20,2025-07-10
O10519,C6519,Burger,Subway,2,1345.02,Wallet,19,2024-08-29,94,Active,1.0,2024-11-29,Delayed,Multan,2025-02-20,2023-11-18
O9909,C5909,Sandwich,Pizza Hut,4,883.69,Cash,33,2025-02-05,212,Inactive,,2025-05-06,Cancelled,Islamabad,2025-02-20,2024-07-30
O10813,C6813,Fries,KFC,3,791.59,Card,13,2024-09-05,85,Inactive,,2024-10-28,Cancelled,Lahore,2025-02-20,2024-05-11
O7985,C3985,Pasta,KFC,5,104.75,Wallet,25,2025-01-02,191,Inactive,,2025-05-03,Cancelled,Lahore,2025-02-21,2025-07-10
O7093,C3093,Sandwich,McDonald's,2,1323.67,Card,44,2025-04-21,187,Active,,2025-03-07,Cancelled,Islamabad,2025-02-21,2023-12-03
O6112,C2112,Pasta,Subway,4,352.9,Wallet,9,2025-06-27,265,Active,,2025-03-23,Cancelled,Islamabad,2025-02-21,2024-04-23
O8662,C4662,Pasta,KFC,1,169.8,Cash,44,2024-10-25,22,Inactive,5.0,2025-07-07,Delayed,Multan,2025-02-21,2025-02-17
O9943,C5943,Pasta,Burger King,4,1445.88,Wallet,41,2024-09-16,355,Active,3.0,2024-12-15,Delivered,Peshawar,2025-02-21,2025-04-03
O5634,C1634,Burger,Burger King,1,1435.26,Card,37,2025-04-29,497,Inactive,4.0,2025-04-20,Delayed,Lahore,2025-02-21,2023-10-03
O8680,C4680,Fries,Burger King,4,841.59,Card,27,2025-07-09,142,Inactive,1.0,2025-05-19,Delivered,Peshawar,2025-02-21,2025-07-07
O7254,C3254,Burger,McDonald's,1,1100.37,Wallet,17,2025-02-14,406,Active,,2024-12-28,Cancelled,Peshawar,2025-02-21,2023-12-21
O5189,C1189,Fries,McDonald's,5,374.31,Wallet,41,2024-11-17,68,Active,,2025-01-25,Cancelled,Karachi,2025-02-22,2024-04-05
O6551,C2551,Sandwich,Subway,4,1402.11,Cash,37,2025-03-12,87,Inactive,3.0,2025-04-16,Delayed,Karachi,2025-02-22,2023-11-22
O10383,C6383,Pizza,Pizza Hut,3,504.09,Card,22,2025-02-21,347,Active,1.0,2024-12-23,Delivered,Islamabad,2025-02-22,2025-04-02
O7782,C3782,Sandwich,KFC,3,753.05,Card,34,2024-12-11,416,Inactive,5.0,2024-09-15,Delivered,Peshawar,2025-02-22,2025-05-30
O10224,C6224,Fries,Burger King,1,302.33,Cash,28,2025-02-10,412,Inactive,5.0,2025-01-07,Delayed,Peshawar,2025-02-22,2024-09-02
O9039,C5039,Burger,Pizza Hut,1,655.16,Cash,15,2024-10-15,299,Inactive,,2024-10-25,Cancelled,Lahore,2025-02-22,2024-04-05
O10368,C6368,Fries,Pizza Hut,1,338.95,Card,8,2024-11-14,196,Active,4.0,2025-03-28,Delayed,Lahore,2025-02-22,2025-01-13
O6193,C2193,Burger,Pizza Hut,4,419.43,Card,48,2025-03-18,142,Inactive,,2025-01-17,Cancelled,Karachi,2025-02-22,2023-09-26
O7009,C3009,Sandwich,Burger King,5,1374.97,Cash,30,2024-11-23,307,Inactive,5.0,2024-10-08,Delayed,Peshawar,2025-02-22,2025-05-04
O6633,C2633,Sandwich,KFC,1,738.36,Cash,7,2025-05-28,476,Active,,2025-04-23,Cancelled,Multan,2025-02-22,2024-07-23
O8909,C4909,Pizza,Burger King,5,617.25,Card,22,2025-06-26,70,Inactive,4.0,2025-05-23,Delayed,Karachi,2025-02-23,2023-09-14
O10167,C6167,Burger,McDonald's,5,550.53,Card,15,2024-11-14,297,Active,,2025-01-15,Cancelled,Peshawar,2025-02-23,2024-11-08
O5675,C1675,Burger,McDonald's,3,780.99,Wallet,29,2024-09-11,364,Active,,2024-10-06,Cancelled,Lahore,2025-02-23,2025-03-11
O5652,C1652,Sandwich,Subway,1,1455.49,Card,44,2025-01-20,193,Active,5.0,2025-01-05,Delayed,Peshawar,2025-02-23,2024-06-30
O8962,C4962,Fries,McDonald's,5,915.38,Card,49,2025-08-13,408,Active,3.0,2024-09-15,Delivered,Karachi,2025-02-23,2023-09-01
O10706,C6706,Burger,Burger King,5,479.54,Wallet,8,2024-11-06,252,Inactive,,2025-04-20,Cancelled,Karachi,2025-02-23,2024-04-24
O8969,C4969,Sandwich,Burger King,2,237.2,Wallet,2,2024-09-26,124,Inactive,,2025-01-09,Cancelled,Multan,2025-02-23,2025-03-16
O9724,C5724,Pasta,Pizza Hut,5,721.57,Wallet,50,2024-10-31,329,Inactive,,2025-01-11,Cancelled,Karachi,2025-02-24,2025-05-02
O5233,C1233,Fries,McDonald's,2,1461.72,Wallet,29,2024-10-25,343,Inactive,5.0,2025-01-21,Delayed,Peshawar,2025-02-24,2023-09-29
O9579,C5579,Burger,Subway,3,322.56,Cash,2,2025-02-05,227,Active,,2024-09-19,Cancelled,Karachi,2025-02-24,2023-10-28
O7609,C3609,Pasta,Pizza Hut,3,1231.12,Card,45,2025-05-14,54,Inactive,,2025-07-30,Cancelled,Multan,2025-02-24,2023-12-12
O8695,C4695,Fries,Pizza Hut,5,1052.9,Wallet,49,2025-07-16,495,Active,2.0,2024-09-13,Delayed,Lahore,2025-02-24,2024-06-20
O7442,C3442,Sandwich,Pizza Hut,5,419.45,Wallet,15,2024-10-16,177,Active,1.0,2025-06-30,Delivered,Multan,2025-02-24,2024-02-09
O10196,C6196,Fries,McDonald's,4,137.28,Wallet,25,2025-01-24,28,Active,1.0,2025-05-11,Delivered,Peshawar,2025-02-25,2023-08-26
O6492,C2492,Burger,Subway,2,929.37,Cash,39,2024-08-22,109,Inactive,4.0,2024-10-22,Delayed,Lahore,2025-02-25,2025-04-13
O7388,C3388,Pasta,McDonald's,1,632.57,Cash,31,2025-08-16,432,Inactive,,2025-04-07,Cancelled,Lahore,2025-02-25,2024-12-01
O9035,C5035,Fries,Burger King,4,1113.33,Cash,43,2025-01-10,486,Active,,2024-11-17,Cancelled,Lahore,2025-02-25,2025-06-08
O5917,C1917,Sandwich,KFC,5,1067.61,Wallet,34,2024-09-19,388,Active,3.0,2025-06-08,Delivered,Karachi,2025-02-25,2023-09-18
O5128,C1128,Fries,Subway,4,1294.27,Card,7,2025-06-26,494,Inactive,4.0,2025-05-15,Delivered,Islamabad,2025-02-25,2024-02-13
O8751,C4751,Fries,KFC,4,1379.78,Wallet,30,2025-03-04,354,Inactive,1.0,2025-04-29,Delayed,Peshawar,2025-02-25,2023-11-13
O6261,C2261,Pizza,McDonald's,2,685.53,Cash,26,2025-04-26,411,Inactive,2.0,2024-09-20,Delivered,Lahore,2025-02-25,2025-03-09
O7387,C3387,Pasta,Burger King,4,1128.3,Card,17,2025-03-24,28,Active,,2024-12-11,Cancelled,Lahore,2025-02-26,2023-08-25
O5511,C1511,Fries,McDonald's,4,942.42,Wallet,41,2024-10-25,255,Inactive,,2025-06-25,Cancelled,Lahore,2025-02-26,2024-07-28
O9218,C5218,Pasta,Burger King,2,890.65,Cash,10,2024-10-08,135,Inactive,,2025-01-25,Cancelled,Islamabad,2025-02-26,2024-11-16
O10158,C6158,Pizza,Burger King,3,315.37,Cash,35,2024-10-23,183,Active,2.0,2024-10-17,Delayed,Lahore,2025-02-26,2024-03-12
O8867,C4867,Pasta,Pizza Hut,3,547.43,Card,42,2024-12-25,42,Active,5.0,2025-04-15,Delayed,Multan,2025-02-26,2024-10-10
O7545,C3545,Sandwich,Subway,1,1324.07,Card,6,2024-12-18,228,Active,,2024-11-05,Cancelled,Islamabad,2025-02-26,2024-03-23
O10562,C6562,Fries,Pizza Hut,5,548.55,Cash,40,2025-01-25,347,Active,1.0,2025-02-12,Delayed,Peshawar,2025-02-26,2024-01-10
O7483,C3483,Pizza,Subway,5,1488.26,Cash,31,2025-04-05,280,Inactive,2.0,2024-09-20,Delayed,Karachi,2025-02-26,2024-07-06
